,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Age,work_experience,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
396,5125325,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.18904109589041,7.457534246575342,1,0,0,0,,2,0
397,5135574,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,32.18904109589041,2.717808219178082,1,0,0,0,Medicine staff,2,0
398,5009053,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,30.12876712328767,6.271232876712329,1,0,0,1,Core staff,4,0
399,5028292,F,N,Y,0,292500.0,Working,Higher education,Separated,House / apartment,54.07123287671233,19.968835616438355,1,0,1,0,Core staff,1,0
400,5029108,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,36.24657534246575,9.98082191780822,1,0,0,1,High skill tech staff,3,0
401,5091400,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,33.63835616438356,2.3808219178082193,1,0,0,0,,2,0
402,5050768,F,N,N,2,337500.0,Working,Secondary / secondary special,Married,House / apartment,30.10958904109589,5.956164383561644,1,0,0,0,Core staff,4,0
403,5113420,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,34.83835616438356,14.61917808219178,1,0,0,0,Core staff,2,0
404,5113132,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.14520547945205,9.684931506849315,1,0,0,0,Sales staff,2,0
405,5062670,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,40.72054794520548,12.073972602739726,1,0,0,0,Managers,3,0
406,5029352,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,29.97808219178082,1.1287671232876713,1,0,0,0,Drivers,2,0
407,5105067,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37.484931506849314,1.2410958904109588,1,1,1,0,,2,0
408,5143573,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,24.997260273972604,2.6301369863013697,1,1,0,0,Drivers,2,0
409,5045203,F,Y,Y,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.558904109589044,-10.088698630136987,1,0,0,0,,2,0
410,5065673,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.53972602739726,12.906849315068493,1,0,0,0,,1,0
411,5029544,F,Y,Y,1,133650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.989041095890414,5.383561643835616,1,0,0,0,,3,0
412,5045800,M,Y,Y,1,380250.0,Working,Secondary / secondary special,Married,House / apartment,32.58082191780822,6.967123287671233,1,0,1,0,Drivers,3,0
413,5111159,F,Y,Y,1,81000.0,Working,Higher education,Married,House / apartment,29.172602739726027,3.8164383561643835,1,1,1,0,Core staff,3,0
414,5099957,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,30.791780821917808,1.2602739726027397,1,0,0,0,Accountants,3,0
415,5143360,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,62.49589041095891,6.120547945205479,1,1,1,0,High skill tech staff,2,0
416,5091753,M,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,34.863013698630134,4.468493150684932,1,0,0,0,Core staff,4,0
417,5117403,F,N,N,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,45.912328767123284,4.435616438356164,1,0,0,0,Waiters/barmen staff,2,0
418,5149319,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,51.61095890410959,16.386301369863013,1,0,0,0,Managers,2,0
419,5137542,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,51.728767123287675,8.638356164383561,1,1,0,0,Cooking staff,2,0
420,5095170,M,Y,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,37.797260273972604,7.347945205479452,1,0,0,0,Drivers,2,0
421,5090780,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,33.00547945205479,9.432876712328767,1,0,0,0,Managers,3,0
422,5092242,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,56.86027397260274,6.383561643835616,1,0,0,0,,2,0
423,5068671,M,N,Y,0,247500.0,Working,Incomplete higher,Married,House / apartment,25.09315068493151,1.1315068493150684,1,0,0,0,Core staff,2,0
424,5143427,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.1945205479452,-10.088698630136987,1,0,0,0,,1,0
425,5087994,M,Y,Y,1,180000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,42.59452054794521,18.205479452054796,1,0,0,0,,3,0
426,5052739,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.64109589041096,1.3835616438356164,1,0,0,1,High skill tech staff,4,0
427,5068747,F,N,N,0,157500.0,Working,Higher education,Civil marriage,With parents,36.24931506849315,0.5506849315068493,1,0,0,0,Accountants,2,0
428,5025029,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,54.83013698630137,-10.088698630136987,1,0,0,0,,2,0
429,5149353,M,Y,Y,0,191399.3262295082,Commercial associate,Higher education,Married,House / apartment,33.446575342465756,8.967123287671233,1,0,0,0,Accountants,2,0
430,5022571,M,Y,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,59.50958904109589,-10.088698630136987,1,0,0,0,,2,0
431,5024578,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,28.09041095890411,4.005479452054795,1,0,0,0,Laborers,3,0
432,5058405,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.18630136986302,7.147945205479452,1,0,0,0,Managers,2,0
433,5041869,M,Y,N,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,53.24109589041096,1.4273972602739726,1,1,1,0,Core staff,2,0
434,5115894,M,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.821917808219176,3.6191780821917807,1,0,0,0,Drivers,2,0
435,5062749,M,Y,N,1,202500.0,State servant,Higher education,Married,House / apartment,36.676712328767124,6.758904109589041,1,0,0,0,,3,0
436,5045611,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,32.224657534246575,1.9616438356164383,1,0,0,0,,4,0
437,5113288,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,31.03287671232877,0.27671232876712326,1,1,1,0,Core staff,4,0
438,5053003,F,Y,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,25.723287671232878,4.471232876712329,1,1,1,0,,2,0
439,5118038,F,N,N,2,121500.0,Working,Higher education,Married,House / apartment,32.04657534246575,1.6821917808219178,1,0,0,0,HR staff,4,0
440,5091405,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.16164383561644,5.2164383561643834,1,1,0,0,Laborers,1,0
441,5137022,F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,49.81095890410959,0.9616438356164384,1,1,1,0,Laborers,1,0
442,5117594,F,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.295890410958904,19.968835616438355,1,1,1,0,Core staff,1,0
443,5085704,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,53.35342465753425,-10.088698630136987,1,0,0,0,,2,0
444,5137292,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,41.76164383561644,19.89041095890411,1,1,1,0,High skill tech staff,3,0
445,5038751,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,38.88219178082192,1.715068493150685,1,0,0,0,Drivers,4,0
446,5099900,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.728767123287675,18.775342465753425,1,0,0,0,Laborers,2,0
447,5116676,M,Y,Y,3,270000.0,Working,Secondary / secondary special,Married,House / apartment,36.78630136986301,1.2547945205479452,1,1,0,0,Laborers,5,0
448,5061321,F,Y,Y,1,261000.0,State servant,Higher education,Married,House / apartment,41.23287671232877,4.46027397260274,1,0,0,0,Managers,3,0
449,5139410,F,Y,Y,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,39.558904109589044,16.695890410958903,1,1,0,0,Core staff,4,0
450,5048486,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,35.59452054794521,2.010958904109589,1,1,1,0,Drivers,2,0
451,5139658,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,64.33698630136986,-10.088698630136987,1,0,0,0,,2,0
452,5091280,M,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,1.8,1,1,0,0,Laborers,3,0
453,5023186,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.21917808219178,7.397260273972603,1,0,1,0,Core staff,2,0
454,5054307,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,27.715068493150685,2.410958904109589,1,0,0,0,Laborers,3,0
455,5116879,F,N,N,0,112500.0,Working,Higher education,Single / not married,With parents,30.304109589041097,0.4301369863013699,1,1,1,0,High skill tech staff,1,0
456,5050453,M,N,Y,1,231750.0,Working,Secondary / secondary special,Married,House / apartment,39.032876712328765,0.3698630136986301,1,0,0,0,,3,0
457,5022804,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,Managers,1,0
458,5091374,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.0986301369863,3.4684931506849317,1,1,1,0,Drivers,2,0
459,5135484,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,29.205479452054796,5.301369863013699,1,0,0,0,Core staff,1,0
460,5054188,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,31.205479452054796,1.4109589041095891,1,0,1,0,Sales staff,2,0
461,5054626,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.367123287671234,-10.088698630136987,1,0,0,0,,1,0
462,5068548,M,Y,Y,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.016438356164386,2.802739726027397,1,0,0,0,Laborers,2,0
463,5053472,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.728767123287675,5.832876712328767,1,1,1,0,Low-skill Laborers,2,0
464,5105395,F,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,29.95068493150685,1.5753424657534247,1,0,0,0,Secretaries,1,0
465,5029554,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.07123287671233,-10.088698630136987,1,0,0,0,,1,0
466,5089722,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,48.26575342465753,8.936986301369863,1,1,1,1,Private service staff,1,0
467,5066562,F,N,N,0,180000.0,Commercial associate,Incomplete higher,Married,With parents,22.594520547945205,1.178082191780822,1,1,0,1,Sales staff,2,0
468,5062547,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,33.14794520547945,6.046575342465753,1,0,0,1,,5,0
469,5010203,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.345205479452055,5.112328767123287,1,0,0,1,Laborers,2,0
470,5024665,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.52054794520548,12.515068493150684,1,1,1,0,Laborers,2,0
471,5089626,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,44.35068493150685,0.8465753424657534,1,1,1,1,Sales staff,2,0
472,5021373,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,60.54794520547945,1.5835616438356164,1,0,0,1,Managers,2,0
473,5054699,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,43.94614265965278,18.926027397260274,1,0,0,0,Laborers,2,0
474,5051180,M,Y,N,1,191399.3262295082,Working,Secondary / secondary special,Married,House / apartment,35.85205479452055,5.2904109589041095,1,0,1,0,Laborers,3,0
475,5143515,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.78082191780822,-10.088698630136987,1,0,0,0,,1,0
476,5018461,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,55.364383561643834,19.968835616438355,1,0,1,0,,3,0
477,5096300,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,25.534246575342465,6.183561643835616,1,0,0,0,High skill tech staff,3,0
478,5148897,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.912328767123284,-10.088698630136987,1,0,1,0,,2,0
479,5025047,F,Y,N,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,32.13972602739726,10.345205479452055,1,1,1,0,,5,0
480,5092164,F,Y,Y,0,45900.0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.56712328767123,-10.088698630136987,1,0,1,0,,1,0
481,5053143,M,N,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,33.701369863013696,0.3835616438356164,1,0,1,0,,3,0
482,5038510,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,32.47945205479452,12.556164383561644,1,0,0,0,Laborers,2,0
483,5023482,F,N,Y,1,119250.0,Working,Secondary / secondary special,Married,House / apartment,43.64657534246575,12.065753424657535,1,1,1,0,Core staff,3,0
484,5054099,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,32.153424657534245,1.9917808219178081,1,0,0,0,Drivers,4,0
485,5062713,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.75342465753425,10.424657534246576,1,0,0,0,Core staff,3,0
486,5088851,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.104109589041094,6.345205479452055,1,0,0,1,Accountants,2,0
487,5111117,F,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,31.786301369863015,3.9863013698630136,1,0,0,0,Managers,3,0
488,5118115,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.09041095890411,14.854794520547944,1,1,1,0,Drivers,3,0
489,5024258,M,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.493150684931507,1.5917808219178082,1,0,0,0,Security staff,1,0
490,5113976,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,32.75342465753425,2.4465753424657533,1,1,1,1,Laborers,2,0
491,5099907,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,29.936986301369863,5.095890410958904,1,0,0,0,Core staff,4,0
492,5092332,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,68.34520547945205,-10.088698630136987,1,0,1,0,,1,0
493,5038932,F,N,Y,0,94500.0,Commercial associate,Higher education,Separated,House / apartment,39.85753424657534,17.306849315068494,1,0,1,0,Medicine staff,1,0
494,5078924,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,44.153424657534245,2.73972602739726,1,0,1,0,Laborers,2,0
495,5068390,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,38.4986301369863,0.3835616438356164,1,0,1,1,Sales staff,2,0
496,5046036,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58.97808219178082,-10.088698630136987,1,0,0,0,,2,0
497,5033788,F,N,Y,1,315000.0,Working,Higher education,Separated,House / apartment,43.11780821917808,13.057534246575342,1,1,1,0,Private service staff,2,0
498,5010781,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,39.654794520547945,6.189041095890411,1,0,0,1,Core staff,3,0
499,5022761,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,26.824657534246576,3.682191780821918,1,0,0,1,Sales staff,2,0
500,5041980,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,40.0986301369863,12.849315068493151,1,1,1,0,Laborers,2,0
501,5113854,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.98082191780822,19.968835616438355,1,1,0,0,Laborers,1,0
502,5126612,F,Y,N,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.87671232876713,-10.088698630136987,1,0,1,0,,1,0
503,5132264,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,43.94614265965278,5.6219178082191785,1,0,1,0,Laborers,2,0
504,5142136,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,46.57808219178082,13.70958904109589,1,0,0,0,Medicine staff,4,0
505,5088163,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.4027397260274,2.5287671232876714,1,0,0,0,Core staff,1,0
506,5146086,M,N,N,0,148500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,38.69041095890411,3.2684931506849315,1,0,0,1,Laborers,1,0
507,5139553,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.21643835616438,17.361643835616437,1,0,1,0,Medicine staff,4,0
508,5041474,F,N,Y,0,90000.0,Commercial associate,Higher education,Married,House / apartment,24.673972602739727,2.1726027397260275,1,0,0,1,Sales staff,2,0
509,5025020,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.93698630136986,-10.088698630136987,1,0,0,0,,2,0
510,5118270,F,N,N,0,99000.0,Working,Secondary / secondary special,Married,With parents,53.605479452054794,14.93972602739726,1,1,0,0,Medicine staff,2,0
511,5095324,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.61369863013699,-10.088698630136987,1,0,1,0,,1,0
512,5142290,F,N,Y,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,41.16986301369863,0.2410958904109589,1,0,0,0,Accountants,3,0
513,5148792,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,47.80821917808219,15.054794520547945,1,0,0,0,Managers,1,0
514,5062031,F,Y,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,26.542465753424658,1.6246575342465754,1,0,1,1,,1,0
515,5088836,F,N,Y,0,380250.0,State servant,Secondary / secondary special,Married,House / apartment,34.41917808219178,10.178082191780822,1,0,0,1,Accountants,2,0
516,5035418,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,57.83835616438356,13.194520547945206,1,0,0,0,Core staff,2,0
517,5089896,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,64.91506849315068,-10.088698630136987,1,0,0,1,,1,0
518,5137407,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,47.224657534246575,8.219178082191782,1,0,0,0,Medicine staff,1,0
519,5086060,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,56.27945205479452,19.968835616438355,1,0,1,0,Core staff,2,0
520,5095117,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,39.013698630136986,4.345205479452055,1,0,0,0,Core staff,2,0
521,5067419,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.92876712328767,-10.088698630136987,1,0,0,0,,2,0
522,5041307,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.33698630136986,-10.088698630136987,1,0,1,0,,2,0
523,5146401,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,53.92328767123288,5.764383561643836,1,1,0,0,Cleaning staff,1,0
524,5105137,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.279452054794522,2.8273972602739725,1,0,0,0,Laborers,1,0
525,5053388,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.657534246575345,19.968835616438355,1,0,0,1,Managers,2,0
526,5146467,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,27.350684931506848,5.2684931506849315,1,0,0,0,,2,0
527,5113082,F,N,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,41.92602739726028,3.0986301369863014,1,0,0,0,Core staff,2,0
528,5052755,M,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,28.958904109589042,3.219178082191781,1,0,0,0,Managers,2,0
529,5092436,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,54.57808219178082,-10.088698630136987,1,0,1,0,,2,0
530,5022243,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,41.728767123287675,19.968835616438355,1,0,0,1,High skill tech staff,2,0
531,5113020,M,Y,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,40.06027397260274,6.024657534246575,1,0,0,0,Core staff,2,0
532,5058267,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,48.95342465753425,5.238356164383561,1,0,0,0,Drivers,3,0
533,5037247,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,33.342465753424655,2.536986301369863,1,0,0,0,Laborers,4,0
534,5100461,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34.01917808219178,6.846575342465753,1,0,0,0,High skill tech staff,3,0
535,5096753,M,Y,N,0,328500.0,Working,Higher education,Married,House / apartment,40.81369863013698,7.271232876712329,1,1,1,0,,2,0
536,5091778,M,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.791780821917808,3.2164383561643834,1,1,0,0,Laborers,4,0
537,5038569,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,54.723287671232875,0.6301369863013698,1,0,1,0,Laborers,2,0
538,5069169,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28.257534246575343,2.6356164383561644,1,0,0,1,Sales staff,2,0
539,5065820,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,43.94614265965278,6.235616438356164,1,0,0,0,Laborers,3,0
540,5091048,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42.295890410958904,6.019178082191781,1,0,0,1,Secretaries,4,0
541,5097134,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,31.183561643835617,6.761643835616439,1,1,1,0,Drivers,2,0
542,5097106,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,57.605479452054794,19.968835616438355,1,0,1,0,,2,0
543,5099877,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.37260273972603,-10.088698630136987,1,0,1,0,,2,0
544,5033884,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,54.967123287671235,2.5534246575342467,1,1,1,0,Core staff,2,0
545,5097024,M,Y,N,0,198000.0,Commercial associate,Higher education,Married,House / apartment,37.37808219178082,8.098630136986301,1,0,0,0,Managers,2,0
546,5010412,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.87397260273973,-10.088698630136987,1,0,0,0,,2,0
547,5091144,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,29.54794520547945,3.684931506849315,1,0,0,0,,2,0
548,5088503,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,59.99178082191781,1.6958904109589041,1,0,0,0,Security staff,2,0
549,5126142,M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.57260273972603,10.375342465753425,1,0,0,0,Laborers,4,0
550,5067020,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.4328767123287673,1,0,0,1,Laborers,3,0
551,5061076,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,40.893150684931506,8.882191780821918,1,1,0,0,,2,0
552,5126527,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,With parents,33.61369863013699,0.536986301369863,1,0,1,0,Medicine staff,2,0
553,5078931,M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,43.43287671232877,0.8164383561643835,1,0,1,0,Laborers,1,0
554,5125471,M,Y,Y,1,380250.0,Commercial associate,Higher education,Married,House / apartment,47.772602739726025,4.789041095890411,1,0,0,0,,3,0
555,5025207,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.126027397260273,0.33972602739726027,1,0,0,0,Drivers,3,0
556,5042097,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,39.31232876712329,11.183561643835617,1,0,1,0,,2,0
557,5067653,F,N,Y,0,380250.0,State servant,Higher education,Married,House / apartment,47.131506849315066,3.9205479452054797,1,0,0,1,Managers,2,0
558,5089137,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,38.98082191780822,14.602739726027398,1,0,1,0,,2,0
559,5065601,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.16986301369863,3.4684931506849317,1,0,1,0,Laborers,2,0
560,5112833,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,With parents,36.16438356164384,2.786301369863014,1,0,1,1,Sales staff,2,0
561,5024636,F,N,Y,0,191399.3262295082,Working,Secondary / secondary special,Married,House / apartment,54.58082191780822,3.0904109589041098,1,0,0,0,,2,0
562,5050549,M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,45.93972602739726,8.46027397260274,1,1,0,0,Laborers,4,0
563,5065763,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.4,1.8986301369863015,1,0,0,0,,1,0
564,5089269,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.50410958904109,4.016438356164383,1,1,0,0,Cleaning staff,1,0
565,5061207,M,Y,Y,14,225000.0,Working,Secondary / secondary special,Separated,House / apartment,48.64109589041096,4.627397260273972,1,0,0,0,Drivers,15,0
566,5028684,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,26.252054794520546,8.227397260273973,1,0,0,1,Laborers,2,0
567,5028737,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.2,11.065753424657535,1,0,0,0,Managers,2,0
568,5113406,M,Y,Y,0,380250.0,Commercial associate,Higher education,Single / not married,House / apartment,29.69041095890411,1.610958904109589,1,0,0,1,Sales staff,1,0
569,5025741,F,Y,N,0,216000.0,Working,Higher education,Married,Municipal apartment,32.8054794520548,0.7726027397260274,1,0,1,0,Sales staff,2,0
570,5045992,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.797260273972604,12.304109589041095,1,0,0,0,Laborers,2,0
571,5054453,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,49.07945205479452,3.164383561643836,1,0,0,0,Laborers,2,0
572,5024586,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,33.83013698630137,3.3424657534246576,1,0,0,0,Managers,4,0
573,5090701,F,N,N,0,380250.0,Pensioner,Higher education,Single / not married,Municipal apartment,47.635616438356166,-10.088698630136987,1,0,0,0,,1,0
574,5091929,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.85479452054795,1.8,1,0,0,0,,2,0
575,5149034,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,47.8986301369863,3.2958904109589042,1,0,0,0,Core staff,2,0
576,5114114,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,46.723287671232875,1.9506849315068493,1,0,1,0,Security staff,1,0
577,5142579,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,56.62465753424657,7.791780821917809,1,0,0,0,,2,0
578,5046035,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58.97808219178082,-10.088698630136987,1,0,0,0,,2,0
579,5050756,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.47397260273973,11.043835616438356,1,1,0,0,Drivers,2,0
